Date|License|Event Name|Login Code|Report Type|Source File|Failure|Failure Reason|Failure Code|Safety Score|Productivity Score|Maintenance Score|Total Score|Maximum Bucket Height|Number of Collisions Between Bucket And Truck|Number of Times Bucket Passed Over Truck Cabin|Average Bucket Fill Factor|Average Bucket Height|Average Cycle Time|Average Distance Between Bucket And Truck Rail|Average Dumping Height of Material|Average Material Per Pass|Execution Time|Fuel Burned|Highest RPM Speed Setting Used|Number of Buckets to Load Truck|Number of Trucks Loaded|Productivity|Time Spent Stopped|Time Spent Swinging Left|Time Spent Swinging Right|Trucks Incorrectly Spotted|Volume of Material Dumped into Truck|Volume of Material Moved|Number of Bucket Collisions with Ground While Stopped|Number of Bucket Slams|Time Spent Counter Rotating|Time Spent Digging Over Final Drive|Number Of Passes To Move Material
2/13/2026 4:56:00 PM|Construction Simulator Experience|Daytona 500|5133281544|3|EXC - Truck Loading - 13-02-26-16.56.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|16.67|50.00|32.00|6.432533|0|0|104.7431|2.898609|45.55748|0.704313|1.384704|8.432991|307.2631|1.277467|10|2|2|293.0067|234.8153|19.78853|10.10346|1|3.163664|25.00837|0|3|0.2815414|0|
2/13/2026 4:55:00 PM|Construction Simulator Experience|Daytona 500|9376818439|3|EXC - Truck Loading - 13-02-26-16.55.xml|False|||100.00|44.44|25.00|48.00|5.041999|0|0|93.31942|2.044389|44.54835|1.922396|2.628775|6.122247|305.8636|1.264766|10|1|1|72.32892|192.2311|12.36435|36.99607|0|1.314718|6.145217|1|1|1.386834|0|
2/13/2026 4:52:00 PM|Construction Simulator Experience|Daytona 500|7069946262|3|EXC - Truck Loading - 13-02-26-16.52.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|55.56|50.00|52.00|5.928071|2|1|107.9429|3.021177|17.80964|1.42981|2.044505|8.857563|301.0782|1.261689|10|7|1|847.2808|277.3962|42.13867|47.69382|0|0|70.8605|59|9|0|0|
2/13/2026 4:49:00 PM|Construction Simulator Experience|Daytona 500|9376579646|3|EXC - Truck Loading - 13-02-26-16.49.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|16.67|25.00|28.00|5.826389|0|0|83.76828|2.617012|35.65956|1.051697|1.387177|6.178218|301.0831|1.258543|10|2|3|297.9434|238.4478|16.27497|9.384268|1|0.9185094|24.91826|28|4|1.390266|0|
2/13/2026 4:48:00 PM|Construction Simulator Experience|Daytona 500|3528046554|3|EXC - Truck Loading - 13-02-26-16.48.xml|False|||100.00|44.44|25.00|48.00|5.750333|0|0|67.01646|1.877556|25.8876|1.654623|2.356984|5.742708|232.1877|0.9175166|10|1|1|178.1958|166.9983|12.03755|16.52786|0|0.8943462|11.49302|6|1|0.1727505|0|
2/13/2026 4:45:00 PM|Construction Simulator Experience|Daytona 500|7706549852|3|EXC - Truck Loading - 13-02-26-16.45.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|22.22|50.00|36.00|5.743931|0|0|113.724|2.722535|72.86172|0.9744655|2.174877|7.926965|335.9653|1.401288|10|1|2|169.8811|281.6426|9.596875|5.57659|2|0|15.85393|0|4|9.020414|0|
2/13/2026 4:42:00 PM|Construction Simulator Experience|Daytona 500|0415858430|3|EXC - Truck Loading - 13-02-26-16.42.xml|False|||33.33|50.00|25.00|44.00|5.402734|1|2|121.5536|2.46207|22.36714|1.529954|2.18192|10.91765|211.3002|0.868629|10|2|1|372.0161|161.1774|14.52281|28.18627|0|3.446749|21.83529|1|2|0.4927552|0|
2/13/2026 4:42:00 PM|Construction Simulator Experience|Daytona 500|1799168414|3|EXC - Truck Loading - 13-02-26-16.42.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|38.89|50.00|40.00|6.927359|2|1|96.42276|2.777045|33.08647|1.390118|2.114578|4.975596|301.0435|1.258622|10|5|1|416.5014|237.1619|26.77868|20.49203|0|0|34.82917|15|7|0|0|
2/13/2026 4:37:00 PM|Construction Simulator Experience|Daytona 500|9397177939|3|EXC - Truck Loading - 13-02-26-16.37.xml|False|||66.67|33.33|25.00|36.00|6.193814|0|2|105.5168|2.179886|53.56818|0.6184836|1.137765|9.672147|331.6597|1.348863|10|1|1|209.9727|213.8018|10.66861|56.70901|1|0.9664495|19.3443|28|3|1.463881|0|
2/13/2026 4:35:00 PM|Construction Simulator Experience|Daytona 500|3214729158|3|EXC - Truck Loading - 13-02-26-16.35.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|33.33|25.00|32.00|7.205682|1|0|98.16482|2.706193|33.29879|1.467048|2.230322|5.848732|300.4253|1.24999|10|3|3|280.6262|242.0096|25.35617|15.76148|0|3.274067|23.41866|2|4|8.630383|0|
2/13/2026 4:31:00 PM|Construction Simulator Experience|Daytona 500|3526583106|3|EXC - Truck Loading - 13-02-26-16.31.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|38.89|50.00|40.00|7.057382|2|0|121.282|2.494859|24.22138|1.265287|2.123961|11.10274|319.368|1.350094|10|4|1|500.6119|255.8657|14.02662|9.878944|0|0|44.41094|11|3|0|0|
2/13/2026 4:26:00 PM|Construction Simulator Experience|Daytona 500|8432311235|3|EXC - Truck Loading - 13-02-26-16.26.xml|False|||33.33|44.44|50.00|44.00|6.677081|2|1|100.5074|2.946082|12.71762|1.481583|1.870215|4.104336|319.0157|1.325701|10|7|1|371.6698|275.7627|38.07179|41.34203|1|8.251512|32.9357|5|7|0|0|
2/13/2026 4:24:00 PM|Construction Simulator Experience|Daytona 500|9313740489|3|EXC - Truck Loading - 13-02-26-16.24.xml|False|||66.67|50.00|25.00|48.00|5.488933|1|0|72.77209|2.202524|26.57404|1.321718|2.160857|4.888597|222.3799|0.9131054|10|2|1|158.2783|168.2875|18.52521|28.65944|0|2.063373|9.777195|1|4|0.9036376|0|
2/13/2026 4:19:00 PM|Construction Simulator Experience|Daytona 500|7094865902|3|EXC - Truck Loading - 13-02-26-16.19.xml|False|||66.67|72.22|50.00|68.00|5.662119|2|0|112.1174|2.51421|4.42198|1.268542|1.989637|6.609415|247.5694|1.025897|10|9|1|865.0851|206.6927|74.25584|66.96165|0|13.12052|59.49127|14|9|0|0|
2/13/2026 4:19:00 PM|Construction Simulator Experience|Daytona 500|7097656374|3|EXC - Truck Loading - 13-02-26-16.19.xml|False|||66.67|83.33|75.00|80.00|5.890314|1|0|102.199|2.399659|3.414367|1.567629|2.242412|5.451177|227.2502|0.9563813|10|10|1|865.7692|190.4715|49.53968|52.99466|0|12.25521|54.65172|0|10|0|0|
2/13/2026 4:17:00 PM|Construction Simulator Experience|Daytona 500|7095972218|3|EXC - Truck Loading - 13-02-26-16.17.xml|False|||66.67|77.78|25.00|68.00|6.337712|1|0|106.861|2.355677|4.717533|1.034266|1.540732|7.590491|224.4809|0.9290354|10|7|1|854.153|184.6206|56.8526|38.42838|0|9.563534|53.2614|12|7|2.637598|0|
2/13/2026 4:13:00 PM|Construction Simulator Experience|Daytona 500|3212870286|3|EXC - Truck Loading - 13-02-26-16.13.xml|False|||100.00|27.78|50.00|40.00|5.636403|0|0|96.22416|2.032891|18.21805|1.225865|1.793991|3.42049|378.1496|1.56266|10|3|1|195.3793|269.1246|19.1706|20.79781|0|3.515606|20.52294|40|4|0|0|
2/13/2026 4:12:00 PM|Construction Simulator Experience|Daytona 500|2694476752|3|EXC - Truck Loading - 13-02-26-16.12.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|0.00|44.44|25.00|36.00|9.366545|1|5|67.65764|3.783861|17.5856|2.649444|3.740514|5.597413|318.8471|1.346645|10|7|2|695.1845|274.7563|45.11905|42.09318|0|5.055279|61.57154|61|12|12.48773|0|
2/13/2026 4:11:00 PM|Construction Simulator Experience|Daytona 500|3214363729|3|EXC - Truck Loading - 13-02-26-16.11.xml|False|||0.00|27.78|25.00|24.00|8.140701|1|2|72.72565|2.172946|22.26602|0|0|14.44958|230.8498|0.9399829|10|0|1|507.8952|177.471|19.44525|26.8582|1|0.1354464|32.56875|7|3|3.485532|0|
2/13/2026 4:05:00 PM|Construction Simulator Experience|Daytona 500|5405390045|3|EXC - Truck Loading - 13-02-26-16.05.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|50.00|50.00|48.00|9.072401|2|0|95.99031|3.469461|9.572346|1.563753|2.087817|5.629778|313.7259|1.328356|10|9|1|969.0245|293.9116|42.76378|35.31838|0|0|84.44668|35|11|0|0|
2/13/2026 4:01:00 PM|Construction Simulator Experience|Daytona 500|7093257765|3|EXC - Truck Loading - 13-02-26-16.01.xml|False|||100.00|44.44|25.00|48.00|5.048969|0|0|64.99299|2.405376|18.36082|1.556417|2.228592|4.856639|310.459|1.294781|10|4|1|225.2652|253.7362|25.17377|35.22116|0|3.967538|19.42656|6|2|0.0488767|0|
2/13/2026 3:59:00 PM|Construction Simulator Experience|Daytona 500|7096901287|3|EXC - Truck Loading - 13-02-26-15.59.xml|False|||100.00|50.00|25.00|52.00|5.60563|0|0|114.2508|2.008822|11.38147|1.250227|1.809596|7.538653|213.3034|0.885873|10|4|1|510.5794|166.1026|24.30771|32.34949|0|6.841949|30.25231|10|4|3.067596|0|
2/13/2026 3:55:00 PM|Construction Simulator Experience|Daytona 500|7093256307|3|EXC - Truck Loading - 13-02-26-15.55.xml|False|||66.67|55.56|50.00|56.00|5.086009|1|0|108.5743|2.292078|5.944148|1.453264|2.010783|6.608301|264.9722|1.112739|10|8|1|720.7256|220.6856|69.7355|69.30928|0|12.56277|53.04785|7|8|0|0|
2/13/2026 3:55:00 PM|Construction Simulator Experience|Daytona 500|7096896309|3|EXC - Truck Loading - 13-02-26-15.55.xml|False|||66.67|38.89|25.00|40.00|9.252392|0|0|92.75402|2.656431|12.2755|1.903921|2.758149|5.650126|303.4086|1.268269|10|5|1|402.9946|236.7192|44.62872|62.11871|0|6.220089|33.96445|4|7|1.680117|0|
2/13/2026 3:54:00 PM|Construction Simulator Experience|Daytona 500|7096856305|3|EXC - Truck Loading - 13-02-26-15.54.xml|False|||100.00|50.00|50.00|56.00|5.093894|0|0|77.33865|1.777481|11.01245|1.335506|1.808778|4.066619|229.002|0.9495581|10|3|1|192.0176|182.6087|17.36831|35.07664|0|4.270454|12.21456|4|3|0|0|
2/13/2026 3:37:00 PM|Construction Simulator Experience|Daytona 500|9044059789|3|EXC - Truck Loading - 13-02-26-15.37.xml|False|||100.00|44.44|25.00|48.00|5.404372|0|0|91.98592|2.494963|14.86436|1.293936|2.10649|10.21683|335.6945|1.401679|10|5|1|548.9691|264.7325|34.75113|38.30389|0|7.229582|51.19054|2|3|4.381939|0|
2/13/2026 3:33:00 PM|Construction Simulator Experience|Daytona 500|9049331091|3|EXC - Truck Loading - 13-02-26-15.33.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|44.44|50.00|48.00|6.546732|4|0|88.3885|2.748131|14.39197|1.335444|1.973501|5.474326|312.5904|1.286258|10|8|1|504.368|284.9433|41.14605|38.17007|0|0|43.79461|24|15|0|0|
2/13/2026 3:33:00 PM|Construction Simulator Experience|Daytona 500|5862929401|3|EXC - Truck Loading - 13-02-26-15.33.xml|False|||100.00|33.33|50.00|44.00|5.065585|0|0|120.0499|1.634445|53.5296|1.610456|2.712247|11.49927|312.0917|1.270035|10|1|1|132.679|221.2327|6.873581|16.5575|0|1.007241|11.50223|2|0|9.303362|0|
2/13/2026 3:29:00 PM|Construction Simulator Experience|Daytona 500|5868466444|3|EXC - Truck Loading - 13-02-26-15.29.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|16.67|50.00|32.00|5.792585|0|0|16.15612|2.535361|67.81805|1.049228|1.836017|3.198009|312.7659|1.256359|10|2|3|73.61948|261.3604|28.4153|14.72113|1|0|6.396018|2|4|0|0|
2/13/2026 3:26:00 PM|Construction Simulator Experience|Daytona 500|4075803163|3|EXC - Truck Loading - 13-02-26-15.26.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|38.89|50.00|48.00|6.140784|0|0|107.7633|2.889488|19.18395|1.769586|2.321984|10.36939|310.0094|1.30331|10|6|1|722.4905|273.8126|26.17844|17.03967|0|0|62.21635|11|8|0|0|
2/13/2026 3:23:00 PM|Construction Simulator Experience|Daytona 500|4076769067|3|EXC - Truck Loading - 13-02-26-15.23.xml|False|||100.00|33.33|25.00|40.00|5.572954|0|0|99.03562|1.891303|58.0372|1.222223|2.108516|12.50169|293.2679|1.205826|10|1|1|154.4156|206.1933|8.201332|21.73755|0|1.307604|12.57921|1|1|14.82939|0|
2/13/2026 3:22:00 PM|Construction Simulator Experience|Daytona 500|4076192551|3|EXC - Truck Loading - 13-02-26-15.22.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|22.22|25.00|28.00|7.252967|0|0|36.59795|2.412914|17.90206|2.333081|3.333274|1.246264|300.3148|1.251928|10|1|1|320.9194|245.4816|5.735508|7.865703|0|0|26.77134|4|2|6.136443|0|
2/13/2026 3:18:00 PM|Construction Simulator Experience|Daytona 500|7755679708|3|EXC - Truck Loading - 13-02-26-15.18.xml|False|||33.33|83.33|25.00|68.00|6.040692|1|1|108.071|2.663579|6.294778|1.443195|1.80648|7.446937|246.4489|1.026287|10|8|1|871.172|195.1231|49.65145|49.738|0|12.48306|59.63871|11|9|3.923864|0|
2/13/2026 3:17:00 PM|Construction Simulator Experience|Daytona 500|4782568656|3|EXC - Truck Loading - 13-02-26-15.17.xml|False|||100.00|50.00|25.00|52.00|5.320083|0|0|77.36444|2.1562|28.22136|1.678453|2.357315|11.37984|245.6238|1.004623|10|2|1|333.5787|192.2097|14.62955|27.55594|0|2.519935|22.75969|4|1|6.761492|0|
2/13/2026 3:14:00 PM|Construction Simulator Experience|Daytona 500|2046485985|3|EXC - Truck Loading - 13-02-26-15.14.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|33.33|25.00|36.00|6.277709|2|0|67.52109|3.289304|31.37045|1.171275|1.877484|5.122172|301.687|1.271055|10|4|1|366.734|262.9029|33.48983|26.26942|0|0|30.73303|4|15|8.305332|0|
2/13/2026 3:11:00 PM|Construction Simulator Experience|Daytona 500|4074637907|3|EXC - Truck Loading - 13-02-26-15.11.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|16.67|25.00|24.00|5.330419|0|1|49.10224|2.569508|25.53707|1.285953|1.718601|3.098325|355.84|1.504925|10|4|2|156.7273|300.5656|28.68937|27.23865|1|3.96724|15.49162|18|4|2.471022|0|
2/13/2026 3:10:00 PM|Construction Simulator Experience|Daytona 500|6127031307|3|EXC - Truck Loading - 13-02-26-15.10.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|27.78|25.00|32.00|6.82667|2|0|80.47329|3.075302|42.19889|1.542473|2.129469|6.409632|320.4714|1.334131|10|1|2|216.0069|264.8314|12.30147|13.07904|0|0|19.2289|14|3|1.253038|0|
2/13/2026 3:04:00 PM|Construction Simulator Experience|Daytona 500|4074435107|3|EXC - Truck Loading - 13-02-26-15.04.xml|False|||66.67|55.56|50.00|56.00|5.19948|2|0|96.87452|2.67936|4.791524|1.419056|2.061599|4.447163|262.9043|1.095188|10|11|1|669.9087|225.1222|59.49191|58.65267|0|13.07512|48.92275|5|10|0|0|
2/13/2026 3:02:00 PM|Construction Simulator Experience|Daytona 500|8134822580|3|EXC - Truck Loading - 13-02-26-15.02.xml|False|||100.00|33.33|25.00|40.00|6.370552|0|0|39.44367|1.943192|40.43324|1.544181|2.121315|4.952525|312.8773|1.287682|10|1|1|56.98583|147.8046|6.003354|19.72853|0|0.8718101|4.952659|1|4|6.60404|0|
2/13/2026 3:01:00 PM|Construction Simulator Experience|Daytona 500|8153554078|3|EXC - Truck Loading - 13-02-26-15.01.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|33.33|25.00|36.00|6.359937|1|0|66.0895|2.58584|35.05731|1.329898|2.045458|7.549981|312.8845|1.305007|10|4|1|347.4756|273.3693|26.66914|18.72187|0|0|30.19992|20|3|0.6326213|0|
2/13/2026 2:57:00 PM|Construction Simulator Experience|Daytona 500|5703452874|3|EXC - Truck Loading - 13-02-26-14.57.xml|False|||100.00|33.33|50.00|44.00|5.89891|0|0|104.7512|2.396622|3.916679|0.8898587|1.749183|10.82601|273.0678|1.126497|10|10|1|1431.297|223.3191|84.83752|80.2366|0|13.41414|108.567|23|10|0|0|
2/13/2026 2:53:00 PM|Construction Simulator Experience|Daytona 500|2692816311|3|EXC - Truck Loading - 13-02-26-14.53.xml|False|||100.00|33.33|50.00|44.00|5.517172|0|0|123.0684|1.966381|74.26938|1.43313|1.859|6.012983|285.9443|1.170793|10|1|1|151.8823|208.362|7.426445|28.01315|0|1.612229|12.06386|4|0|16.27551|0|
2/13/2026 2:51:00 PM|Construction Simulator Experience|Daytona 500|3161802656|3|EXC - Truck Loading - 13-02-26-14.51.xml|False|||100.00|50.00|50.00|56.00|6.266726|0|0|106.639|2.598407|3.605831|1.025541|1.614114|7.456779|253.7244|1.068955|10|13|1|1375.656|217.1698|79.69326|82.24945|0|15.61312|96.95488|14|13|0|0|
2/13/2026 2:51:00 PM|Construction Simulator Experience|Daytona 500|8023660419|3|EXC - Truck Loading - 13-02-26-14.51.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|38.89|50.00|44.00|6.645873|2|0|105.4258|2.930837|30.07859|1.917781|2.656777|6.446861|305.3184|1.274528|10|3|1|447.7847|240.4657|19.79053|15.92618|0|0|37.97692|21|3|0|0|
2/13/2026 2:46:00 PM|Construction Simulator Experience|Daytona 500|9087206019|3|EXC - Truck Loading - 13-02-26-14.46.xml|False|||33.33|33.33|25.00|32.00|7.747056|1|0|126.0279|1.882259|62.88465|1.67759|2.359754|6.581106|326.2494|1.334169|10|1|1|217.8577|199.3154|14.83047|25.11911|0|1.69559|19.74332|2|1|2.365266|0|
2/13/2026 2:42:00 PM|Construction Simulator Experience|Daytona 500|9087206021|3|EXC - Truck Loading - 13-02-26-14.42.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|33.33|50.00|44.00|6.662998|0|0|78.15503|2.518731|15.14851|1.609411|2.348705|7.465208|329.0735|1.37391|10|5|1|571.6755|265.3264|32.93192|19.05674|1|0|52.25645|28|7|0|0|
2/13/2026 2:30:00 PM|Construction Simulator Experience|Daytona 500|7168078197|3|EXC - Truck Loading - 13-02-26-14.30.xml|False|||66.67|50.00|25.00|48.00|6.672311|1|0|115.8389|2.53807|6.760183|1.595322|2.452758|8.45903|332.5665|1.37337|10|8|1|733.6908|272.3972|73.38548|78.32407|0|12.5531|67.77805|10|8|1.976714|0|
2/13/2026 2:27:00 PM|Construction Simulator Experience|Daytona 500|4074029730|3|EXC - Truck Loading - 13-02-26-14.27.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|11.11|50.00|24.00|5.08795|1|0|90.0679|1.777821|0|0|0|0|74.53632|0.2965282|10|0|1|205.8416|48.94872|2.061484|1.05739|1|0|4.261853|5|1|0|0|
2/13/2026 2:23:00 PM|Construction Simulator Experience|Daytona 500|2527230091|3|EXC - Truck Loading - 13-02-26-14.23.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|22.22|25.00|24.00|7.171117|3|0|112.9777|2.727572|48.8229|0.8439769|1.239795|10.05484|315.1651|1.321431|10|2|1|344.5568|287.6096|38.40242|26.68638|1|0|30.16453|9|5|3.849571|0|
2/13/2026 2:23:00 PM|Construction Simulator Experience|Daytona 500|7274208682|3|EXC - Truck Loading - 13-02-26-14.23.xml|False|||66.67|44.44|25.00|44.00|5.617091|2|0|100.5925|1.78905|10.89878|1.516955|1.06036|3.265905|227.1981|0.9430045|10|2|1|312.673|181.9167|14.9071|27.3038|0|2.728086|19.73298|11|2|5.691611|0|
2/13/2026 2:20:00 PM|Construction Simulator Experience|Daytona 500|7165726730|3|EXC - Truck Loading - 13-02-26-14.20.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|27.78|50.00|36.00|6.709834|1|0|83.11548|2.669915|11.55552|1.535559|1.351651|3.084238|307.6987|1.301677|10|11|1|433.0179|277.4666|28.45741|22.01346|0|0|37.01085|20|7|0|0|
2/13/2026 2:16:00 PM|Construction Simulator Experience|Daytona 500|3362442628|3|EXC - Truck Loading - 13-02-26-14.16.xml|False|||100.00|55.56|25.00|56.00|5.756347|0|0|114.5489|2.151599|39.07704|1.567041|2.084392|11.77036|251.2357|1.018775|10|1|1|169.5439|187.1593|7.050047|18.11437|0|1.652224|11.83208|1|1|7.636159|0|
2/13/2026 2:13:00 PM|Construction Simulator Experience|Daytona 500|3364797020|3|EXC - Truck Loading - 13-02-26-14.13.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|38.89|50.00|48.00|6.322128|0|0|112.5547|2.586981|47.59824|1.361175|2.053658|13.50428|301.09|1.269345|10|2|1|337.1122|229.4457|13.51381|7.494787|0|0|28.19475|3|3|0|0|
2/13/2026 2:12:00 PM|Construction Simulator Experience|Daytona 500|2393980018|3|EXC - Truck Loading - 13-02-26-14.12.xml|False|||66.67|44.44|25.00|44.00|6.494271|3|0|109.6679|2.321296|2.350127|1.21717|1.781441|7.816104|272.9828|1.143199|10|13|1|1340.153|216.5372|77.93533|61.63644|0|15.13998|101.6218|17|14|0.4379633|0|
2/13/2026 1:47:00 PM|Construction Simulator Experience|Daytona 500|3522778431|3|EXC - Truck Loading - 13-02-26-13.47.xml|False|||100.00|66.67|25.00|64.00|5.958019|0|0|92.8289|2.597584|5.567229|1.535068|2.201658|4.35782|256.8791|1.084181|10|9|1|549.649|209.6745|78.64912|46.27803|0|11.77325|39.22038|38|9|1.266474|0|
2/13/2026 1:47:00 PM|Construction Simulator Experience|Daytona 500|4047324558|3|EXC - Truck Loading - 13-02-26-13.47.xml|False|||100.00|22.22|25.00|32.00|5.113343|0|0|42.75294|1.816372|41.65942|0.7527984|1.320804|4.926782|273.4255|1.06656|10|1|1|65.00031|173.2269|13.10338|29.00786|0|0.5946316|4.936873|1|3|1.924816|0|
2/13/2026 1:44:00 PM|Construction Simulator Experience|Daytona 500|3525388206|3|EXC - Truck Loading - 13-02-26-13.44.xml|False|||66.67|50.00|50.00|52.00|6.271009|3|0|91.40562|2.60787|4.871251|1.263906|1.85046|4.503306|292.2141|1.217176|10|11|1|665.7544|237.5182|62.89348|57.44788|0|13.62371|54.03968|21|12|0|0|
2/13/2026 1:40:00 PM|Construction Simulator Experience|Daytona 500|3525384420|3|EXC - Truck Loading - 13-02-26-13.40.xml|False|||66.67|11.11|25.00|20.00|4.724954|0|0|71.66401|1.981861|77.68282|0|0|1.395012|294.4628|1.178572|10|0|1|34.10987|167.1284|20.57895|27.35386|1|0.1425198|2.790024|22|2|6.112724|0|
2/13/2026 1:40:00 PM|Construction Simulator Experience|Daytona 500|3526010775|3|EXC - Truck Loading - 13-02-26-13.40.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|0.00|33.33|50.00|32.00|9.146614|1|2|109.4884|3.096082|11.3258|1.260543|1.913406|8.944284|305.8412|1.295366|10|6|1|736.9707|272.388|38.53314|19.37127|0|0|62.60999|5|10|0|0|
2/13/2026 1:38:00 PM|Construction Simulator Experience|Daytona 500|3526601796|3|EXC - Truck Loading - 13-02-26-13.38.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|33.33|25.00|32.00|10.06544|2|0|54.01229|2.271145|15.39366|0.8644251|1.427812|8.325863|304.5758|1.266608|10|4|1|787.2747|260.9837|30.31281|33.76522|0|0|66.6069|13|7|5.748701|0|
2/13/2026 1:33:00 PM|Construction Simulator Experience|Daytona 500|7068317681|3|EXC - Truck Loading - 13-02-26-13.33.xml|False|||33.33|44.44|25.00|40.00|7.599396|1|0|119.8419|2.130782|60.1036|1.924294|2.580215|11.33397|264.2031|1.073785|10|1|1|154.4353|182.9127|7.354206|18.9233|0|1.644279|11.33397|3|2|12.42352|0|
2/13/2026 1:32:00 PM|Construction Simulator Experience|Daytona 500|5176482830|3|EXC - Truck Loading - 13-02-26-13.32.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|33.33|25.00|36.00|6.658303|3|0|98.16108|3.254067|16.54795|1.522335|1.95954|7.151667|322.5533|1.354833|10|6|1|718.3743|293.1039|45.10664|28.89856|0|0|64.36501|10|7|3.403057|0|
2/13/2026 1:31:00 PM|Construction Simulator Experience|Daytona 500|9123235354|3|EXC - Truck Loading - 13-02-26-13.31.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|38.89|50.00|40.00|7.86408|0|2|110.927|2.738319|27.55107|1.980573|2.948174|8.042022|319.0179|1.333135|10|4|1|363.005|246.4837|34.28049|23.47245|0|0|32.16809|8|7|0|0|
2/13/2026 1:26:00 PM|Construction Simulator Experience|Daytona 500|9123235358|3|EXC - Truck Loading - 13-02-26-13.26.xml|False|||66.67|38.89|25.00|40.00|6.160829|1|0|117.6312|2.373233|44.0433|0.9020163|1.727518|6.551375|247.4432|1.005926|10|1|1|95.31461|175.389|15.20531|19.58876|0|1.525226|6.551375|1|2|1.392387|0|
2/13/2026 1:23:00 PM|Construction Simulator Experience|Daytona 500|9049555800|3|EXC - Truck Loading - 13-02-26-13.23.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|38.89|25.00|40.00|7.639171|0|0|114.1606|3.072974|17.84285|1.119629|1.854239|11.92315|304.0159|1.284543|10|4|1|659.6285|231.6|24.29405|17.95191|0|0|55.70488|26|6|0.4495499|0|
2/13/2026 1:23:00 PM|Construction Simulator Experience|Daytona 500|3134027227|3|EXC - Truck Loading - 13-02-26-13.23.xml|False|||100.00|66.67|25.00|64.00|5.64861|0|0|105.797|2.209118|7.833758|1.275272|2.093637|8.345816|360.5682|1.475148|10|7|1|584.2116|264.9241|46.56981|47.07391|0|11.28333|58.51337|10|8|1.06031|0|
